LSL_Timestamp,1
1043432.7479490617,marker received : Trial Started
1043924.0321400965,|marker received : p300,s,9,5,2|
1043924.0323820965,|marker received : p300,s,9,5,5|
1043924.0326221965,|marker received : p300,s,9,5,0|
1043924.0328614966,|marker received : p300,s,9,5,6|
1043924.0331086965,|marker received : p300,s,9,5,2|
1043924.0333536965,|marker received : p300,s,9,5,3|
1043924.0335952966,|marker received : p300,s,9,5,1|
1043924.0340274965,|marker received : p300,s,9,5,8|
1043924.0343833965,|marker received : p300,s,9,5,5|
1043924.0346789965,|marker received : p300,s,9,5,4|
1043924.0349952965,|marker received : p300,s,9,5,7|
1043924.0360502965,|marker received : p300,s,9,5,1|
1043924.0364018965,|marker received : p300,s,9,5,0|
1043924.0366711965,|marker received : p300,s,9,5,4|
1043924.0369234965,|marker received : p300,s,9,5,6|
1043924.0371775965,|marker received : p300,s,9,5,5|
1043924.0374423965,|marker received : p300,s,9,5,3|
1043924.0377150965,|marker received : p300,s,9,5,8|
1043924.0380019965,|marker received : p300,s,9,5,2|
1043924.0384333965,|marker received : p300,s,9,5,7|
1043924.0387863965,|marker received : p300,s,9,5,2|
1043924.0390801965,|marker received : p300,s,9,5,3|
1043924.0394368964,|marker received : p300,s,9,5,5|
1043924.0399300965,|marker received : p300,s,9,5,7|
1043924.0405898965,|marker received : p300,s,9,5,6|
1043924.0411895965,|marker received : p300,s,9,5,1|
1043924.0415296966,|marker received : p300,s,9,5,0|
1043924.0419590964,|marker received : p300,s,9,5,4|
1043924.0424094965,|marker received : p300,s,9,5,8|
1043924.0428619965,|marker received : p300,s,9,5,7|
1043924.0433430965,|marker received : p300,s,9,5,8|
1043924.0440205965,|marker received : p300,s,9,5,5|
1043924.0445228965,|marker received : p300,s,9,5,3|
1043924.0448590965,|marker received : p300,s,9,5,0|
